SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.170,147.32.80.9,udp,60859,53,CON,0,0,,,1,1,2011/08/18 15:42:19.889776,2011/08/18 15:42:19.890107,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000331,2,400,316,3021.148193,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,54150,53,CON,0,0,,,1,1,2011/08/18 15:42:19.890521,2011/08/18 15:42:19.890829,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000308,2,400,316,3246.753418,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.104,tcp,49190,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:42:19.891388,2011/08/18 15:42:19.909231,63,55,0.008771,0.008669,0.000102,4,2,272,140,0,0,0.017843,6,412,0,280.221924,168.133163,110.217125,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,57921,53,CON,0,0,,,1,1,2011/08/18 15:42:29.889818,2011/08/18 15:42:29.890210,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000392,2,400,316,2551.020508,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,53341,53,CON,0,0,,,1,1,2011/08/18 15:42:29.890811,2011/08/18 15:42:29.891065,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000254,2,400,316,3937.007568,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.104,tcp,49191,80,FIN,0,0,14720,5696,1,9,2011/08/18 15:42:29.891834,2011/08/18 15:42:29.910089,63,55,0.008990,0.008973,0.000017,4,3,272,206,0,0,0.018255,7,478,0,328.677094,164.338547,217.367661,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,35478,53,CON,0,0,,,1,1,2011/08/18 15:42:35.537191,2011/08/18 15:42:35.537418,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000227,2,244,160,4405.286621,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,47646,53,CON,0,0,,,1,1,2011/08/18 15:42:35.538095,2011/08/18 15:42:35.538338,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000243,2,280,196,4115.226074,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,57645,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:42:35.540307,2011/08/18 15:42:35.757040,63,53,0.024713,0.024502,0.000211,5,5,549,670,211,332,0.216733,10,1219,543,41.525749,20.806782,20.808298,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,51722,53,CON,0,0,,,1,1,2011/08/18 15:42:39.889813,2011/08/18 15:42:39.890335,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000522,2,400,316,1915.708740,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,39288,53,CON,0,0,,,1,1,2011/08/18 15:42:39.890845,2011/08/18 15:42:39.891312,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000467,2,400,316,2141.327637,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,58534,80,FIN,0,0,14720,5696,1,9,2011/08/18 15:42:39.891949,2011/08/18 15:42:39.909725,63,55,0.008792,0.008677,0.000115,4,3,272,206,0,0,0.017776,7,478,0,337.533752,168.766876,221.385864,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,47895,53,CON,0,0,,,1,1,2011/08/18 15:42:46.544021,2011/08/18 15:42:46.553937,63,63,0.000000,0.000000,0.000000,1,1,91,165,49,123,0.009916,2,256,172,100.847115,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,41863,53,CON,0,0,,,1,1,2011/08/18 15:42:46.554351,2011/08/18 15:42:46.554806,63,63,0.000000,0.000000,0.000000,1,1,91,507,49,465,0.000455,2,598,514,2197.802246,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,74.125.232.202,tcp,56994,80,RST,0,0,16768,11520,1,9,2011/08/18 15:42:46.555655,2011/08/18 15:46:52.132512,63,55,0.007869,0.007799,0.000070,13,11,2949,1800,2083,1072,245.576859,24,4749,3155,0.093657,0.048866,0.040722,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,52560,53,CON,0,0,,,1,1,2011/08/18 15:42:46.591115,2011/08/18 15:42:46.591354,63,63,0.000000,0.000000,0.000000,1,1,89,174,47,132,0.000239,2,263,179,4184.100586,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,50209,53,CON,0,0,,,1,1,2011/08/18 15:42:46.591792,2011/08/18 15:42:46.592159,63,63,0.000000,0.000000,0.000000,1,1,89,356,47,314,0.000367,2,445,361,2724.795654,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.149.100,tcp,59011,80,FIN,0,0,28672,34048,1,12,2011/08/18 15:42:46.592922,2011/08/18 15:46:52.148584,63,52,0.023887,0.023772,0.000115,21,19,10071,5589,8677,4327,245.555664,40,15660,13004,0.158823,0.081456,0.073310,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,49947,53,CON,0,0,,,1,1,2011/08/18 15:42:49.889886,2011/08/18 15:42:49.890305,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000419,2,400,316,2386.635010,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,50601,53,CON,0,0,,,1,1,2011/08/18 15:42:49.890838,2011/08/18 15:42:49.891104,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000266,2,400,316,3759.398682,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.147,tcp,38084,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:42:49.891870,2011/08/18 15:42:49.909920,63,53,0.009031,0.008945,0.000086,4,2,272,140,0,0,0.018050,6,412,0,277.008301,166.204987,109.998901,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,52148,53,CON,0,0,,,1,1,2011/08/18 15:42:59.890853,2011/08/18 15:42:59.891248,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000395,2,400,316,2531.645508,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,51612,53,CON,0,0,,,1,1,2011/08/18 15:42:59.891814,2011/08/18 15:42:59.892155,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000341,2,400,316,2932.551270,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.104,tcp,34361,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:42:59.892829,2011/08/18 15:42:59.911113,63,53,0.009084,0.008978,0.000106,4,2,272,140,0,0,0.018284,6,412,0,273.463135,164.077881,109.349373,flow=From-Normal-V52-Stribrek

147.32.84.137,82.208.56.89,udp,123,123,CON,0,0,,,1,9,2011/08/18 15:43:00.498486,2011/08/18 15:43:00.499186,63,55,0.000000,0.000000,0.000000,1,1,90,90,48,48,0.000700,2,180,96,1428.571533,0.000000,0.000000,flow=To-Normal-V52-UDP-NTP-server

147.32.84.170,147.32.80.9,udp,37488,53,CON,0,0,,,1,1,2011/08/18 15:43:06.537126,2011/08/18 15:43:06.537456,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000330,2,244,160,3030.302979,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,42822,53,CON,0,0,,,1,1,2011/08/18 15:43:06.538012,2011/08/18 15:43:06.538329,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000317,2,280,196,3154.574219,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,37225,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:43:06.540063,2011/08/18 15:43:06.764416,63,53,0.024726,0.024604,0.000122,5,5,549,670,211,332,0.224353,10,1219,543,40.115353,20.017315,20.025133,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,60601,53,CON,0,0,,,1,1,2011/08/18 15:43:09.890883,2011/08/18 15:43:09.891376,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000493,2,400,316,2028.397461,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,45626,53,CON,0,0,,,1,1,2011/08/18 15:43:09.891924,2011/08/18 15:43:09.892296,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000372,2,400,316,2688.171875,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.99,tcp,49192,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:43:09.893046,2011/08/18 15:43:09.911489,63,53,0.009175,0.009067,0.000108,4,2,272,140,0,0,0.018443,6,412,0,271.105560,162.663345,108.283699,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.106,tcp,58150,443,FIN,0,0,15744,6784,1,9,2011/08/18 15:43:13.585849,2011/08/18 15:43:13.849038,63,55,0.008808,0.008698,0.000110,7,8,875,1169,405,633,0.263189,15,2044,1038,53.193714,23.575174,27.505884,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.106,tcp,58151,443,FIN,0,0,17408,6784,1,11,2011/08/18 15:43:13.841537,2011/08/18 15:43:14.340181,63,53,0.009144,0.008996,0.000148,8,8,1142,1507,606,971,0.498644,16,2649,1577,30.081581,14.299868,14.295983,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,58244,443,FIN,0,0,15744,6784,1,11,2011/08/18 15:43:13.904705,2011/08/18 15:43:14.169333,63,53,0.009503,0.009333,0.000170,7,8,895,1169,425,633,0.264628,15,2064,1058,52.904457,23.488237,27.419260,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,58245,443,FIN,0,0,17408,6784,1,9,2011/08/18 15:43:14.161242,2011/08/18 15:43:14.415735,63,55,0.008827,0.008812,0.000015,8,8,1162,1515,626,979,0.254493,16,2677,1605,58.940720,28.476236,28.492231,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.106,tcp,58154,443,FIN,0,0,17408,6784,1,11,2011/08/18 15:43:14.332106,2011/08/18 15:43:14.587468,63,53,0.008970,0.008957,0.000013,8,8,1142,1507,606,971,0.255362,16,2649,1577,58.740139,28.399984,28.408514,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,58247,443,FIN,0,0,17408,6784,1,11,2011/08/18 15:43:14.408065,2011/08/18 15:43:14.691347,63,53,0.009005,0.008927,0.000078,8,8,1162,1515,626,979,0.283282,16,2677,1605,52.950768,25.512064,25.514389,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,50361,53,CON,0,0,,,1,1,2011/08/18 15:43:19.890892,2011/08/18 15:43:19.891432,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000540,2,400,316,1851.851929,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,35742,53,CON,0,0,,,1,1,2011/08/18 15:43:19.891954,2011/08/18 15:43:19.892277,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000323,2,400,316,3095.975342,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.99,tcp,49199,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:43:19.893008,2011/08/18 15:43:19.910856,63,55,0.008835,0.008721,0.000114,4,2,272,140,0,0,0.017848,6,412,0,280.143433,168.086060,110.668442,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,56422,53,CON,0,0,,,1,1,2011/08/18 15:43:29.890984,2011/08/18 15:43:29.891396,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000412,2,400,316,2427.184570,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,53191,53,CON,0,0,,,1,1,2011/08/18 15:43:29.891899,2011/08/18 15:43:29.892171,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000272,2,400,316,3676.470459,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,50176,80,FIN,0,0,14720,5696,1,9,2011/08/18 15:43:29.892845,2011/08/18 15:43:29.911504,63,55,0.009033,0.008974,0.000059,4,3,272,206,0,0,0.018659,7,478,0,321.560638,160.780319,208.073257,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,55244,53,CON,0,0,,,1,1,2011/08/18 15:43:37.535667,2011/08/18 15:43:37.536036,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000369,2,244,160,2710.027100,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,56166,53,CON,0,0,,,1,1,2011/08/18 15:43:37.536836,2011/08/18 15:43:37.537058,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000222,2,280,196,4504.504395,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,37235,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:43:37.538788,2011/08/18 15:43:37.765321,63,53,0.024463,0.024304,0.000159,5,5,549,670,211,332,0.226533,10,1219,543,39.729313,19.799726,19.779558,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,39091,53,CON,0,0,,,1,1,2011/08/18 15:43:39.890968,2011/08/18 15:43:39.891373,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000405,2,400,316,2469.135742,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,46336,53,CON,0,0,,,1,1,2011/08/18 15:43:39.891934,2011/08/18 15:43:39.892338,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000404,2,400,316,2475.247559,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.105,tcp,50178,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:43:39.892958,2011/08/18 15:43:39.911198,63,53,0.009158,0.009038,0.000120,4,2,272,140,0,0,0.018240,6,412,0,274.122833,164.473694,109.517029,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,41227,53,CON,0,0,,,1,1,2011/08/18 15:43:49.890984,2011/08/18 15:43:49.891393,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000409,2,400,316,2444.987793,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,53044,53,CON,0,0,,,1,1,2011/08/18 15:43:49.891919,2011/08/18 15:43:49.892322,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000403,2,400,316,2481.389404,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.147,tcp,33578,80,FIN,0,0,14720,5696,1,9,2011/08/18 15:43:49.893033,2011/08/18 15:43:49.910914,63,55,0.008841,0.008742,0.000099,4,3,272,206,0,0,0.017881,7,478,0,335.551697,167.775848,220.701843,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,57807,53,CON,0,0,,,1,1,2011/08/18 15:43:59.891011,2011/08/18 15:43:59.891379,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000368,2,400,316,2717.391357,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,55269,53,CON,0,0,,,1,1,2011/08/18 15:43:59.891997,2011/08/18 15:43:59.892353,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000356,2,400,316,2808.988770,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.103,tcp,51770,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:43:59.893071,2011/08/18 15:43:59.911176,63,55,0.008968,0.008851,0.000117,4,2,272,140,0,0,0.018105,6,412,0,276.166809,165.700073,109.325470,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,43245,53,CON,0,0,,,1,1,2011/08/18 15:44:08.541303,2011/08/18 15:44:08.541713,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000410,2,244,160,2439.024414,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,55223,53,CON,0,0,,,1,1,2011/08/18 15:44:08.542323,2011/08/18 15:44:08.542768,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000445,2,280,196,2247.190918,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,37239,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:44:08.544364,2011/08/18 15:44:08.783254,63,53,0.025017,0.024867,0.000150,5,5,549,670,211,332,0.238890,10,1219,543,37.674244,18.686262,18.689581,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,45681,53,CON,0,0,,,1,1,2011/08/18 15:44:09.891026,2011/08/18 15:44:09.891381,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000355,2,400,316,2816.901367,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,53403,53,CON,0,0,,,1,1,2011/08/18 15:44:09.891920,2011/08/18 15:44:09.892227,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000307,2,400,316,3257.328857,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.103,tcp,51772,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:44:09.892966,2011/08/18 15:44:09.911111,63,55,0.008984,0.008889,0.000095,4,2,272,140,0,0,0.018145,6,412,0,275.557983,165.334793,108.213402,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,41608,53,CON,0,0,,,1,1,2011/08/18 15:44:19.891031,2011/08/18 15:44:19.891461,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000430,2,400,316,2325.581543,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,35244,53,CON,0,0,,,1,1,2011/08/18 15:44:19.892008,2011/08/18 15:44:19.892298,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000290,2,400,316,3448.275879,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.104,tcp,34378,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:44:19.893018,2011/08/18 15:44:19.911307,63,53,0.008922,0.008805,0.000117,4,2,272,140,0,0,0.018289,6,412,0,273.388367,164.033020,105.529755,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,33756,53,CON,0,0,,,1,1,2011/08/18 15:44:29.891065,2011/08/18 15:44:29.891362,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000297,2,400,316,3367.003418,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,52482,53,CON,0,0,,,1,1,2011/08/18 15:44:29.891938,2011/08/18 15:44:29.892197,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000259,2,400,316,3861.003906,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.99,tcp,49208,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:44:29.892961,2011/08/18 15:44:29.911091,63,55,0.008971,0.008906,0.000065,4,2,272,140,0,0,0.018130,6,412,0,275.785980,165.471588,109.553024,flow=From-Normal-V52-Stribrek

147.32.87.212,82.208.56.89,udp,123,123,CON,0,0,,,1,9,2011/08/18 15:44:38.643872,2011/08/18 15:44:38.644744,63,55,0.000000,0.000000,0.000000,1,1,90,90,48,48,0.000872,2,180,96,1146.788940,0.000000,0.000000,flow=To-Normal-V52-UDP-NTP-server

147.32.84.170,147.32.80.9,udp,57254,53,CON,0,0,,,1,1,2011/08/18 15:44:39.543900,2011/08/18 15:44:39.544137,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000237,2,244,160,4219.409180,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,33259,53,CON,0,0,,,1,1,2011/08/18 15:44:39.544548,2011/08/18 15:44:39.544770,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000222,2,280,196,4504.504395,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,37243,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:44:39.545864,2011/08/18 15:44:39.786683,63,53,0.024488,0.024302,0.000186,5,5,549,669,211,331,0.240819,10,1218,542,37.372467,18.489841,18.474300,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,41081,53,CON,0,0,,,1,1,2011/08/18 15:44:39.891083,2011/08/18 15:44:39.891404,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000321,2,400,316,3115.264893,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,45177,53,CON,0,0,,,1,1,2011/08/18 15:44:39.891938,2011/08/18 15:44:39.892306,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000368,2,400,316,2717.391357,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.147,tcp,33585,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:44:39.893024,2011/08/18 15:44:39.911617,63,55,0.009033,0.008893,0.000140,4,2,272,140,0,0,0.018593,6,412,0,268.918396,161.351044,104.264412,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,46112,53,CON,0,0,,,1,1,2011/08/18 15:44:49.891114,2011/08/18 15:44:49.891574,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000460,2,400,316,2173.913086,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,40672,53,CON,0,0,,,1,1,2011/08/18 15:44:49.891922,2011/08/18 15:44:49.892294,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000372,2,400,316,2688.171875,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.106,tcp,48052,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:44:49.892832,2011/08/18 15:44:49.911028,63,55,0.008820,0.008806,0.000014,4,2,272,140,0,0,0.018196,6,412,0,274.785675,164.871399,107.227112,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,41506,53,CON,0,0,,,1,1,2011/08/18 15:44:59.891221,2011/08/18 15:44:59.891673,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000452,2,400,316,2212.389404,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,40078,53,CON,0,0,,,1,1,2011/08/18 15:44:59.892189,2011/08/18 15:44:59.892567,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000378,2,400,316,2645.502686,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.103,tcp,51778,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:44:59.893243,2011/08/18 15:44:59.911936,63,53,0.008881,0.008767,0.000114,4,2,272,140,0,0,0.018693,6,412,0,267.479797,160.487885,102.322723,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,35305,53,CON,0,0,,,1,1,2011/08/18 15:45:09.891192,2011/08/18 15:45:09.891675,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000483,2,400,316,2070.393311,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,33887,53,CON,0,0,,,1,1,2011/08/18 15:45:09.892216,2011/08/18 15:45:09.892552,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000336,2,400,316,2976.190430,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.99,tcp,49213,80,FIN,0,0,14720,363008,1,11,2011/08/18 15:45:09.893306,2011/08/18 15:45:09.911965,63,53,0.009254,0.009137,0.000117,4,2,272,140,0,0,0.018659,6,412,0,267.967224,160.780319,106.917572,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,43633,53,CON,0,0,,,1,1,2011/08/18 15:45:10.538612,2011/08/18 15:45:10.538990,63,63,0.000000,0.000000,0.000000,1,1,81,163,39,121,0.000378,2,244,160,2645.502686,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,50230,53,CON,0,0,,,1,1,2011/08/18 15:45:10.539592,2011/08/18 15:45:10.539969,63,63,0.000000,0.000000,0.000000,1,1,81,199,39,157,0.000377,2,280,196,2652.520020,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,195.24.233.55,tcp,37248,80,FIN,0,0,15744,7168,1,11,2011/08/18 15:45:10.541527,2011/08/18 15:45:10.797391,63,53,0.024881,0.024733,0.000148,5,5,549,670,211,332,0.255864,10,1219,543,35.174938,17.314444,17.306202,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,33448,53,CON,0,0,,,1,1,2011/08/18 15:45:19.891185,2011/08/18 15:45:19.891573,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000388,2,400,316,2577.319580,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,43891,53,CON,0,0,,,1,1,2011/08/18 15:45:19.892125,2011/08/18 15:45:19.892530,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000405,2,400,316,2469.135742,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,209.85.148.106,tcp,48056,80,FIN,0,0,14720,363008,1,9,2011/08/18 15:45:19.893253,2011/08/18 15:45:19.911261,63,55,0.008894,0.008770,0.000124,4,2,272,140,0,0,0.018008,6,412,0,277.654388,166.592636,109.265739,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,40436,53,CON,0,0,,,1,1,2011/08/18 15:45:29.354944,2011/08/18 15:45:29.355231,63,63,0.000000,0.000000,0.000000,1,1,76,147,34,105,0.000287,2,223,139,3484.320557,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,38081,53,CON,0,0,,,1,1,2011/08/18 15:45:29.355704,2011/08/18 15:45:29.356106,63,63,0.000000,0.000000,0.000000,1,1,76,489,34,447,0.000402,2,565,481,2487.562256,0.000000,0.000000,flow=From-Normal-V52-Stribrek

147.32.84.170,74.125.232.203,tcp,35799,80,FIN,0,0,64128,19904,1,9,2011/08/18 15:45:29.356908,2011/08/18 15:50:52.148906,63,55,0.008056,0.007903,0.000153,57,66,13876,64017,10106,59629,322.791992,123,77893,69735,0.377952,0.173491,0.201373,flow=From-Normal-V52-Stribrek

147.32.84.170,147.32.80.9,udp,33491,53,CON,0,0,,,1,1,2011/08/18 15:45:29.891274,2011/08/18 15:45:29.891635,63,63,0.000000,0.000000,0.000000,1,1,74,326,32,284,0.000361,2,400,316,2770.083008,0.000000,0.000000,flow=From-Normal-V52-Stribrek
