SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
209.85.149.189,147.32.85.123,tcp,443,32953,FIN,0,0,194,125,12,1,2011/08/18 15:39:35.231270,2011/08/18 15:39:35.256853,52,63,0.000000,0.000000,0.000000,2,4,190,291,58,27,0.025583,6,481,85,195.442276,39.530380,118.324524,flow=Background
147.32.85.123,147.32.80.9,udp,47524,53,CON,0,0,,,1,1,2011/08/18 15:39:35.237376,2011/08/18 15:39:35.237662,63,63,0.000000,0.000000,0.000000,1,1,77,163,35,121,0.000286,2,240,156,3496.503662,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.123,147.32.80.9,udp,43402,53,CON,0,0,,,1,1,2011/08/18 15:39:35.238141,2011/08/18 15:39:35.258406,63,63,0.000000,0.000000,0.000000,1,1,77,265,35,223,0.020265,2,342,258,49.346165,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,49209,53,CON,0,0,,,1,1,2011/08/18 15:39:35.238490,2011/08/18 15:39:35.238773,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000283,2,214,130,3533.568848,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,54093,53,CON,0,0,,,1,1,2011/08/18 15:39:35.238494,2011/08/18 15:39:35.238813,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000319,2,214,130,3134.796143,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
89.102.109.225,147.32.84.68,tcp,4666,64280,FIN,0,0,255,16292,12,1,2011/08/18 15:39:35.243286,2011/08/18 15:43:49.167990,116,127,0.000000,0.000000,0.000000,21,12,1329,734,120,52,253.924698,33,2063,172,0.126022,0.078764,0.049080,flow=Background
218.75.208.58,147.32.84.2,tcp,3083,80,RST,0,0,46537,108,22,1,2011/08/18 15:39:35.243294,2011/08/18 15:52:53.692865,42,63,0.000000,0.000000,0.000000,2635,3880,168006,5872866,0,5663340,798.449585,6515,6040872,5663340,8.158311,3.298893,4.861557,flow=Background
89.102.109.225,147.32.84.59,tcp,80,50309,FIN,0,0,259,65535,12,2,2011/08/18 15:39:35.243733,2011/08/18 15:43:48.088341,116,62,0.000000,0.000000,0.000000,20,20,1432,1352,112,32,252.844604,40,2784,144,0.154245,0.075145,0.085181,flow=Background-Established-cmpgw-CVUT
114.181.224.35,147.32.86.116,udp,37151,19083,CON,0,0,,,22,1,2011/08/18 15:39:35.244689,2011/08/18 15:39:35.245440,106,127,0.000000,0.000000,0.000000,1,1,72,61,30,19,0.000751,2,133,49,1331.557861,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.28,147.32.80.13,tcp,56781,80,FIN,0,0,201,8325,1,1,2011/08/18 15:39:35.244909,2011/08/18 15:39:35.245027,63,63,0.000000,0.000000,0.000000,1,1,66,66,0,0,0.000118,2,132,0,8474.576172,0.000000,0.000000,flow=To-Background-CVUT-Proxy
94.179.50.68,147.32.86.116,udp,23535,19083,CON,0,0,,,14,1,2011/08/18 15:39:35.245655,2011/08/18 15:39:35.293576,114,127,0.000000,0.000000,0.000000,1,1,77,61,35,19,0.047921,2,138,54,20.867680,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,35858,53,CON,0,0,,,1,1,2011/08/18 15:39:35.246476,2011/08/18 15:39:35.246713,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000237,2,214,130,4219.409180,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,49793,53,CON,0,0,,,1,1,2011/08/18 15:39:35.247050,2011/08/18 15:39:35.247208,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000158,2,214,130,6329.114258,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.5,81.27.192.20,udp,43202,123,CON,0,0,,,1,11,2011/08/18 15:39:35.248665,2011/08/18 15:55:15.384031,63,53,0.000000,0.000000,0.000000,30,30,2700,2700,1440,1440,940.135376,60,5400,2880,0.062757,0.030847,0.030847,flow=Background-UDP-NTP-Established-1
194.108.204.22,147.32.84.138,tcp,42639,8080,FIN,0,0,501,501,13,1,2011/08/18 15:39:35.250120,2011/08/18 15:41:14.404549,51,63,0.000000,0.000000,0.000000,124,77,50254,28641,42058,23559,99.154427,201,78895,65617,2.017056,1.240489,0.770545,flow=Background
147.32.84.138,147.32.80.9,udp,51857,53,CON,0,0,,,1,1,2011/08/18 15:39:35.254645,2011/08/18 15:39:35.254837,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000192,2,214,130,5208.333008,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,40542,53,CON,0,0,,,1,1,2011/08/18 15:39:35.254653,2011/08/18 15:39:35.254845,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000192,2,214,130,5208.333008,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
85.207.18.94,147.32.84.229,tcp,59457,13363,FIN,0,0,65326,65535,13,1,2011/08/18 15:39:35.258396,2011/08/18 15:42:17.295576,115,127,0.000000,0.000000,0.000000,6,4,1510,240,1162,8,162.037186,10,1750,1170,0.055543,0.030857,0.018517,flow=Background
147.32.85.123,209.85.149.189,tcp,32956,443,FIN,0,0,8000,12416,1,12,2011/08/18 15:39:35.259301,2011/08/18 15:40:31.748141,63,52,0.024422,0.023981,0.000441,12,8,3344,1287,2544,751,56.488838,20,4631,3295,0.336350,0.194729,0.123972,flow=Background-TCP-Established
147.32.84.138,147.32.80.9,udp,53120,53,CON,0,0,,,1,1,2011/08/18 15:39:35.260214,2011/08/18 15:39:35.260541,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000327,2,214,130,3058.104004,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,56276,53,CON,0,0,,,1,1,2011/08/18 15:39:35.260297,2011/08/18 15:39:35.260551,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000254,2,214,130,3937.007568,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36007,53,CON,0,0,,,1,1,2011/08/18 15:39:35.265053,2011/08/18 15:39:35.265269,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000216,2,214,130,4629.629395,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,48089,53,CON,0,0,,,1,1,2011/08/18 15:39:35.265062,2011/08/18 15:39:35.265333,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000271,2,214,130,3690.036865,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,37627,53,CON,0,0,,,1,1,2011/08/18 15:39:35.269912,2011/08/18 15:39:35.270069,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000157,2,214,130,6369.426758,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,38072,53,CON,0,0,,,1,1,2011/08/18 15:39:35.269924,2011/08/18 15:39:35.270193,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000269,2,214,130,3717.471924,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
81.232.131.213,147.32.84.229,udp,49703,13363,CON,0,0,,,14,1,2011/08/18 15:39:35.274834,2011/08/18 15:39:35.275626,114,127,0.000000,0.000000,0.000000,1,1,72,530,30,488,0.000792,2,602,518,1262.626343,0.000000,0.000000,flow=Background-UDP-Established
62.195.239.49,147.32.87.238,udp,14109,39371,CON,0,0,,,15,1,2011/08/18 15:39:35.275715,2011/08/18 15:41:10.593543,49,127,0.000000,0.000000,0.000000,6,6,390,384,138,132,95.317825,12,774,270,0.115403,0.052466,0.052490,flow=Background-UDP-Established
218.75.208.58,147.32.84.2,tcp,3117,80,CON,0,0,46537,108,22,1,2011/08/18 15:39:35.277018,2011/08/18 15:55:45.997857,42,63,0.000000,0.000000,0.000000,3283,4880,209650,7388320,0,7124800,970.720825,8163,7597970,7124800,8.408185,3.380993,5.026163,flow=Background
147.32.86.116,95.124.65.192,tcp,19083,55222,CON,0,0,255,65535,1,17,2011/08/18 15:39:35.277416,2011/08/18 15:54:09.042930,127,47,0.000000,0.000000,0.000000,77,76,5906,6814,776,1798,873.765503,153,12720,2574,0.173960,0.086980,0.086504,flow=Background
85.65.190.237,147.32.84.229,udp,28802,13363,CON,0,0,,,21,1,2011/08/18 15:39:35.278914,2011/08/18 15:39:35.279841,107,127,0.000000,0.000000,0.000000,1,1,77,471,35,429,0.000927,2,548,464,1078.748657,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,128.197.225.40,udp,52996,23756,CON,0,0,,,2,16,2011/08/18 15:39:35.285390,2011/08/18 15:43:55.383361,62,112,0.000000,0.000000,0.000000,14,14,882,882,294,294,260.097961,28,1764,588,0.103807,0.050002,0.050002,flow=Background-Established-cmpgw-CVUT
147.32.84.59,46.109.19.85,udp,52996,1112,CON,0,0,,,2,10,2011/08/18 15:39:35.285398,2011/08/18 15:43:55.329535,62,118,0.000000,0.000000,0.000000,14,14,896,896,308,308,260.044128,28,1792,616,0.103829,0.050002,0.050002,flow=Background-Established-cmpgw-CVUT
218.75.208.58,147.32.84.2,tcp,3104,80,CON,0,0,46537,108,22,1,2011/08/18 15:39:35.286219,2011/08/18 15:55:46.183631,42,63,0.000000,0.000000,0.000000,3173,4705,202708,7123370,0,6869300,970.897400,7878,7326078,6869300,8.113112,3.267081,4.845003,flow=Background
218.75.208.58,147.32.84.2,tcp,3253,80,RST,0,0,46537,108,22,1,2011/08/18 15:39:35.288267,2011/08/18 15:40:51.923526,42,63,0.000000,0.000000,0.000000,228,349,14400,526932,0,508080,76.635262,577,541332,508080,7.516122,2.962083,4.578400,flow=Background
83.133.226.37,147.32.85.36,tcp,9001,60294,FIN,0,0,15165,1121,10,1,2011/08/18 15:39:35.288986,2011/08/18 15:41:28.064524,54,63,0.000000,0.000000,0.000000,2,3,718,198,586,0,112.775536,5,916,586,0.035469,0.008867,0.017734,flow=Background
85.3.219.122,147.32.84.118,tcp,55347,6881,RST,0,0,32768,0,13,1,2011/08/18 15:39:35.289111,2011/08/18 15:39:36.754818,115,63,0.000000,0.000000,0.000000,3,3,194,180,0,0,1.465707,6,374,0,3.411323,1.364666,1.364696,flow=Background-TCP-Attempt
147.32.86.116,140.113.63.20,udp,19083,20866,CON,0,0,,,1,22,2011/08/18 15:39:35.293565,2011/08/18 15:55:45.618655,127,106,0.000000,0.000000,0.000000,25,18,3156,3179,2106,2423,970.325073,43,6335,4529,0.043284,0.024743,0.017526,flow=Background-UDP-Established
147.32.86.116,213.146.167.64,tcp,19083,59990,CON,0,0,255,126,1,17,2011/08/18 15:39:35.293572,2011/08/18 15:54:46.531218,127,47,0.000000,0.000000,0.000000,33,43,3311,4476,1133,1638,911.237671,76,7787,2771,0.082306,0.035117,0.046104,flow=Background
147.32.86.116,213.141.150.86,udp,19083,35710,CON,0,0,,,1,17,2011/08/18 15:39:35.295077,2011/08/18 15:39:35.363991,127,111,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.068914,2,538,453,14.510839,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,82.230.217.162,udp,19083,21991,CON,0,0,,,1,20,2011/08/18 15:39:35.295168,2011/08/18 15:39:35.355795,127,108,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.060627,2,538,453,16.494301,0.000000,0.000000,flow=Background-UDP-Established
196.214.66.173,147.32.84.229,udp,43589,13363,CON,0,0,,,22,1,2011/08/18 15:39:35.297025,2011/08/18 15:49:48.386348,106,127,0.000000,0.000000,0.000000,2,2,332,124,248,40,613.089294,4,456,288,0.004893,0.001631,0.001631,flow=Background-UDP-Established
41.97.77.123,147.32.84.229,udp,16621,13363,CON,0,0,,,24,1,2011/08/18 15:39:35.298149,2011/08/18 15:40:40.643151,40,127,0.000000,0.000000,0.000000,3,3,448,186,322,60,65.345001,6,634,382,0.076517,0.030607,0.030607,flow=Background-UDP-Established
77.167.43.213,147.32.84.229,tcp,1123,13363,CON,0,0,64146,64245,18,1,2011/08/18 15:39:35.301926,2011/08/18 15:54:33.300310,110,127,0.000000,0.000000,0.000000,97,105,10082,6778,4557,716,897.998413,202,16860,5273,0.223831,0.106904,0.115867,flow=Background
147.32.84.59,77.127.225.35,udp,63550,37924,INT,0,,,,2,,2011/08/18 15:39:35.303020,2011/08/18 15:39:35.388461,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.085441,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,64.106.82.24,udp,63550,10510,INT,0,,,,2,,2011/08/18 15:39:35.303172,2011/08/18 15:39:35.303172,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,69.23.243.91,udp,63550,26789,CON,0,0,,,2,21,2011/08/18 15:39:35.303316,2011/08/18 15:39:35.472114,126,107,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.168798,2,474,390,5.924241,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,46.45.4.95,udp,63550,63737,CON,0,0,,,2,14,2011/08/18 15:39:35.303435,2011/08/18 15:39:35.441308,126,114,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.137873,2,474,390,7.253052,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
78.80.14.227,147.32.84.3,tcp,22,41343,CON,0,0,501,1247,12,1,2011/08/18 15:39:35.307105,2011/08/18 15:55:45.991580,52,63,0.000000,0.000000,0.000000,3298,3025,379796,209298,162128,9648,970.684448,6323,589094,171776,6.512930,3.396669,3.115328,flow=Background
147.32.87.13,147.32.87.1,arp,,,CON,,,,,,,2011/08/18 15:39:35.316152,2011/08/18 15:54:35.228129,,,0.000000,0.000000,0.000000,3,3,180,180,96,96,899.911987,6,360,192,0.005556,0.002222,0.002222,flow=Background
147.32.87.249,147.32.87.13,icmp,0x0000,0x0002,RED,,0,,,,1,2011/08/18 15:39:35.316904,2011/08/18 15:39:35.318702,,127,0.000000,0.000000,0.000000,0,2,0,148,0,80,0.001798,2,148,80,556.173523,0.000000,556.173523,flow=Background
147.32.87.1,147.32.87.13,icmp,0x0105,0x9320,RED,0,,,,1,,2011/08/18 15:39:35.318702,2011/08/18 15:55:38.263525,255,,0.000000,0.000000,0.000000,31,0,2170,0,1228,0,962.944824,31,2170,1228,0.031154,0.031154,0.000000,flow=Background
89.252.229.116,147.32.84.229,udp,41490,13363,CON,0,0,,,10,1,2011/08/18 15:39:35.339079,2011/08/18 15:39:35.339745,118,127,0.000000,0.000000,0.000000,1,1,77,60,35,18,0.000666,2,137,53,1501.501465,0.000000,0.000000,flow=Background-UDP-Established
210.222.83.66,147.32.86.116,udp,29349,19083,CON,0,0,,,26,1,2011/08/18 15:39:35.342816,2011/08/18 15:39:49.800662,102,127,0.000000,0.000000,0.000000,3,3,984,181,858,53,14.457846,6,1165,911,0.345833,0.138352,0.138340,flow=Background-UDP-Established
41.49.22.45,147.32.86.116,tcp,63209,80,RST,0,0,66,259,20,1,2011/08/18 15:39:35.352147,2011/08/18 15:50:45.999444,108,127,0.000000,0.000000,0.000000,10,22,725,1954,65,508,670.647278,32,2679,573,0.046224,0.023106,0.031322,flow=Background
189.1.18.134,147.32.84.229,udp,64849,13363,CON,0,0,,,19,1,2011/08/18 15:39:35.353463,2011/08/18 15:47:56.861255,109,127,0.000000,0.000000,0.000000,3,3,594,225,468,99,501.507782,6,819,567,0.009970,0.003988,0.016254,flow=Background-UDP-Established
147.32.84.94,81.57.82.174,udp,7103,11111,CON,0,0,,,1,20,2011/08/18 15:39:35.367224,2011/08/18 15:40:41.724731,63,108,0.000000,0.000000,0.000000,806,103,873080,8034,839222,3708,66.357506,909,881114,842930,13.683455,12.141880,1.538889,flow=Background-UDP-Established
147.32.84.94,68.105.9.33,udp,7103,7439,CON,0,0,,,1,15,2011/08/18 15:39:35.367466,2011/08/18 15:55:46.323424,63,49,0.000000,0.000000,0.000000,2602,325,2819270,25350,2709986,11700,970.955933,2927,2844620,2721686,3.013525,2.678803,0.334416,flow=Background-UDP-Established
217.112.162.197,147.32.84.229,tcp,33093,13363,CON,0,0,16080,64958,12,1,2011/08/18 15:39:35.368839,2011/08/18 15:55:43.000171,52,127,0.000000,0.000000,0.000000,174,142,18628,14004,7144,4632,967.631348,316,32632,11776,0.325537,0.178824,0.145717,flow=Background
24.5.99.205,147.32.84.229,udp,1079,13363,CON,0,0,,,22,1,2011/08/18 15:39:35.371317,2011/08/18 15:39:35.371977,106,127,0.000000,0.000000,0.000000,1,1,189,62,147,20,0.000660,2,251,167,1515.151489,0.000000,0.000000,flow=Background-UDP-Established
218.75.208.58,147.32.84.2,tcp,3092,80,RST,0,0,46537,108,22,1,2011/08/18 15:39:35.373148,2011/08/18 15:44:15.445975,42,63,0.000000,0.000000,0.000000,988,1462,63008,2212014,0,2133060,280.072815,2450,2275022,2133060,8.744155,3.524084,5.228347,flow=Background
121.209.134.251,147.32.86.116,udp,19158,19083,CON,0,0,,,32,1,2011/08/18 15:39:35.379652,2011/08/18 15:39:35.381931,96,127,0.000000,0.000000,0.000000,1,1,464,60,422,17,0.002279,2,524,439,438.788971,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,70.162.81.74,udp,19083,52070,CON,0,0,,,1,16,2011/08/18 15:39:35.388245,2011/08/18 15:39:35.578483,127,112,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.190238,2,538,453,5.256573,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,188.138.146.41,udp,19083,33847,CON,0,0,,,1,11,2011/08/18 15:39:35.388369,2011/08/18 15:39:35.460496,127,117,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.072127,2,538,453,13.864433,0.000000,0.000000,flow=Background-UDP-Established
77.127.225.35,147.32.84.59,icmp,0x0303,0x2494,URP,0,,,,14,,2011/08/18 15:39:35.388461,2011/08/18 15:39:35.388461,242,,0.000000,0.000000,0.000000,1,0,70,0,111,0,0.000000,1,70,111,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,119.205.88.52,udp,22602,55594,INT,0,,,,2,,2011/08/18 15:39:35.388681,2011/08/18 15:39:35.388681,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,74.125.232.216,tcp,35151,443,FIN,0,0,1002,549,2,12,2011/08/18 15:39:35.392920,2011/08/18 15:45:38.181399,62,52,0.000000,0.000000,0.000000,36,30,20077,12206,17701,10226,362.788483,66,32283,27927,0.179168,0.096475,0.079940,flow=Background-Established-cmpgw-CVUT
90.181.119.149,147.32.87.54,tcp,19349,8081,FIN,0,0,17424,63892,10,0,2011/08/18 15:39:35.405035,2011/08/18 15:42:15.638378,118,128,0.000000,0.000000,0.000000,542,847,32520,1198497,0,1152747,160.233337,1389,1231017,1152747,8.662367,3.376330,5.279810,flow=Background
147.32.85.56,81.19.46.234,tcp,44076,52759,CON,0,0,64931,4324,1,14,2011/08/18 15:39:35.420375,2011/08/18 15:55:45.744197,127,114,0.000000,0.000000,0.000000,1617,1293,193068,77586,103812,1296,970.323792,2910,270654,105108,2.997968,1.665936,1.331879,flow=Background
147.32.84.118,211.74.62.95,tcp,1900,6881,RST,0,0,17061,17073,2,18,2011/08/18 15:39:35.423267,2011/08/18 15:39:36.858834,126,110,0.000000,0.000000,0.000000,5,6,510,569,228,219,1.435567,11,1079,447,6.965889,3.788507,3.482944,flow=Background-TCP-Established
147.32.84.68,178.162.32.115,udp,51454,1107,CON,0,0,,,1,12,2011/08/18 15:39:35.435640,2011/08/18 15:55:43.071050,127,116,0.000000,0.000000,0.000000,139,140,9467,9555,2174,2220,967.635437,279,19022,4394,0.287298,0.142616,0.143664,flow=Background-UDP-Established
147.32.84.68,77.75.208.210,udp,51454,23765,INT,0,,,,1,,2011/08/18 15:39:35.435690,2011/08/18 15:39:56.248010,127,,0.000000,0.000000,0.000000,3,0,180,0,9,0,20.812321,3,180,9,0.096097,0.096097,0.000000,flow=Background-UDP-Attempt
147.32.84.21,209.85.149.95,tcp,49278,80,FIN,0,0,43,106,1,12,2011/08/18 15:39:35.437618,2011/08/18 15:42:58.978598,63,52,0.000000,0.000000,0.000000,7,7,462,462,0,0,203.540985,14,924,0,0.063869,0.029482,0.029482,flow=Background-ajax.google
147.32.84.21,209.85.149.95,tcp,49279,80,FIN,0,0,43,106,1,12,2011/08/18 15:39:35.437622,2011/08/18 15:42:58.978878,63,52,0.000000,0.000000,0.000000,7,7,462,462,0,0,203.541260,14,924,0,0.063869,0.029482,0.029482,flow=Background-ajax.google
147.32.87.78,147.32.87.78,arp,,,INT,,,,,,,2011/08/18 15:39:35.438201,2011/08/18 15:55:41.874568,,,0.000000,0.000000,0.000000,177,0,10620,0,5664,0,966.436340,177,10620,5664,0.182112,0.182112,0.000000,flow=Background
184.56.21.93,147.32.86.116,udp,16156,19083,CON,0,0,,,19,1,2011/08/18 15:39:35.438482,2011/08/18 15:40:05.378067,109,127,0.000000,0.000000,0.000000,2,2,146,122,62,38,29.939585,4,268,100,0.100202,0.033401,0.033402,flow=Background-UDP-Established
147.32.86.116,93.81.37.128,udp,19083,60970,CON,0,0,,,1,17,2011/08/18 15:39:35.439143,2011/08/18 15:39:35.500509,127,111,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.061366,2,538,453,16.295670,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,88.130.176.220,udp,19083,64073,CON,0,0,,,1,11,2011/08/18 15:39:35.439217,2011/08/18 15:39:35.492621,127,117,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.053404,2,538,453,18.725189,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,67.68.123.219,udp,63550,12905,INT,0,,,,2,,2011/08/18 15:39:35.441975,2011/08/18 15:39:35.441975,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
109.160.108.59,147.32.84.229,udp,7729,13363,CON,0,0,,,13,1,2011/08/18 15:39:35.447784,2011/08/18 15:39:35.448734,115,127,0.000000,0.000000,0.000000,1,1,74,60,32,18,0.000950,2,134,50,1052.631592,0.000000,0.000000,flow=Background-UDP-Established
95.143.213.239,147.32.84.135,udp,52869,14595,INT,0,,,,13,,2011/08/18 15:39:35.450692,2011/08/18 15:39:35.450692,115,,0.000000,0.000000,0.000000,1,0,140,0,98,0,0.000000,1,140,98,0.000000,0.000000,0.000000,flow=Background-UDP-Attempt
147.32.193.105,147.32.84.59,udp,1194,54010,CON,0,0,,,5,2,2011/08/18 15:39:35.450946,2011/08/18 15:55:39.623921,59,62,0.000000,0.000000,0.000000,163,157,19135,16888,12289,10294,964.172974,320,36023,22583,0.330853,0.168394,0.161797,flow=Background-Established-cmpgw-CVUT
88.207.67.70,147.32.84.229,udp,23409,13363,CON,0,0,,,16,1,2011/08/18 15:39:35.451226,2011/08/18 15:39:38.184165,112,127,0.000000,0.000000,0.000000,2,2,327,405,243,321,2.732939,4,732,564,1.097719,0.365998,0.366048,flow=Background-UDP-Established
66.220.151.99,147.32.85.124,tcp,5222,61139,CON,0,0,35,4259,45,2,2011/08/18 15:39:35.454722,2011/08/18 15:55:34.893345,83,126,0.000000,0.000000,0.000000,49,38,9676,3776,6898,1628,959.438599,87,13452,8526,0.089636,0.050029,0.038571,flow=Background
147.32.85.26,77.93.199.114,tcp,65004,80,RST,0,0,16280,501,1,8,2011/08/18 15:39:35.459481,2011/08/18 15:42:55.475261,127,56,0.000000,0.000000,0.000000,43,23,15222,13346,12768,12092,200.015778,66,28568,24860,0.324974,0.209984,0.109994,flow=Background
110.55.81.14,147.32.87.238,tcp,4841,39371,RST,0,0,262064,16910,25,1,2011/08/18 15:39:35.462996,2011/08/18 15:41:38.556547,103,127,0.572144,0.079545,0.492599,45,46,2988,3341,406,740,123.093552,91,6329,1146,0.731151,0.357497,0.365812,flow=Background-TCP-Established
218.75.208.58,147.32.84.2,tcp,3091,80,CON,0,0,46537,108,22,1,2011/08/18 15:39:35.464914,2011/08/18 15:55:46.111183,42,63,0.000000,0.000000,0.000000,3140,4640,199702,7024960,0,6774400,970.646240,7780,7224662,6774400,8.014248,3.233929,4.779291,flow=Background
195.8.31.39,147.32.84.229,tcp,49228,13363,CON,0,0,65535,65535,17,1,2011/08/18 15:39:35.469217,2011/08/18 15:55:37.846616,47,127,0.000000,0.000000,0.000000,64,45,10761,3386,6537,416,962.377380,109,14147,6953,0.112222,0.065463,0.045785,flow=Background
